ram_final
99505
97795
96053
94323
92576
90857
89203
87535
85896
84266
82653
81017
79412
77861
76229
74712
73257
71852
70538
69200
67851
66519
65283
63812
62517
61315
59939
58699
57478
56259
55053
53855
52640
51430
50200
48850
47679
46492
45291
43978
42788
41583
40421
39249
38124
37045
35910
35042
34109
33217
32445
31742
31136
30617
30234
30071
29857
29780
29765
29840
30043
30313
30674
31114
31659
32255
32951
33703
34693
35569
36470
37562
38494
39619
40751
41940
43252
44517
45878
47210
48569
49935
51313
52685
53970
55467
56765
58034
59304
60630
61909
63127
64335
65506
66707
67930
69113
70321
71527
72715
73901
75057
76184
77293
78386
79529
80617
81729
82853
83954
85048
86102
87136
88161
89194
90227
91269
92315
93346
94301
95254
96227
97261
98290
99304
100349
101384
102392
103362
104350
105311
106300
107284
108260
109654
110194
111149
112085
113093
114046
115018
116006
116969
117942
118841
119716
120554
121390
122198
123016
123877
124689
125422
126155
126931
127708
128418
129144
129954
130370
130967
131601
132170
132789
133374
133953
134492
135016
135453
136024
136178
136515
136756
137072
137308
137570
137757
137920
138162
138249
138427
138632
138778
138939
139103
139248
139414
139531
139690
139790
139922
140050
140179
140282
140338
140457
140516
140587
140627
140559
140529
140364
140188
139977
139731
139396
139187
138693
138215
137696
137103
136471
135810
135057
134256
133413
132457
131328
130136
128960
127713
126360
124919
123385
121817
120190
118567
116797
114986
113196
111336
109414
107498
105573
103641
101711
99777
97917
95983
94060
92180
90273
88392
86570
84751
82944
81211
79408
77642
75940
74245
72567
71014
69413
67801
66293
64823
63374
61972
60509
59050
57608
56198
54701
53303
51769
50384
48817
47451
45995
44548
43124
41608
40319
39073
37696
36477
35321
34262
33282
32404
31641
31036
30601
30188
29909
29809
29735
29779
29887
30131
30466
30909
31468
32094
32780
33594
34454
35357
36342
37473
38481
39635
40771
42023
43284
44598
45934
47298
48686
50102
51411
52707
54059
55414
56728
58031
59310
60581
61957
63230
64507
65749
67068
68389
69692
71012
72357
73710
75001
76316
77676
78955
80178
81385
82648
83832
85024
86187
87389
88558
89691
90832
91966
93078
94217
95357
96506
97664
98820
100001
101170
102351
103519
104694
105916
107154
108384
109622
110863
112125
113383
114650
115897
117150
118405
119642
120873
122133
123262
124335
125382
126404
127314
128257
129101
129893
130690
131355
132014
132608
132936
133364
133728
134099
134413
134686
134977
135197
135426
135650
135832
136013
136182
136358
136532
136707
136808
136969
137095
137242
137380
137556
137698
137837
137934
138024
138117
138177
138220
138265
138301
138323
138339
138316
138337
138334
138351
138324
138312
138199
138126
138010
137863
137743
137501
137305
136995
136616
136202
135720
135091
134576
133844
133075
132257
131460
130474
129533
128451
127356
126146
124786
123440
121939
120422
118890
117273
115618
113916
112144
110352
108544
106724
104908
103092
101271
99446
97593
95747
93914
92084
90289
88589
86927
85297
83663
82091
80468
78929
77373
75825
74329
72898
71475
70053
68708
67352
66084
64764
63371
61915
60524
59149
57737
56347
55002
53638
52147
50795
49352
47894
46489
45053
43712
42259
40943
39575
38156
36967
35649
34608
33494
32482
31538
30710
30002
29397
28860
28455
28102
27949
28057
28065
28300
28632
29073
29584
30130
30765
31521
32342
33215
34184
35198
36298
37414
38602
39839
41170
42487
43865
45260
46736
48177
49608
51092
52522
53945
55384
56849
58303
59750
61212
62621
64030
65390
66794
68239
69623
71047
72493
73888
75284
76672
78061
79448
80824
82135
83415
84673
85921
87095
88324
89525
90725
91925
93161
94430
95781
97033
98292
99562
100822
102095
103393
104691
106019
107341
108666
109948
111210
112446
113655
114862
116103
117346
118612
119817
121003
122138
123267
124364
125456
126626
127735
128745
129628
130459
131294
132047
132808
133441
134094
134652
135196
135683
136108
136415
136675
136780
137001
137219
137387
137559
137673
137758
137879
137964
138050
138114
138159
138225
138358
138426
138512
138659
138725
138820
138880
138942
139006
139059
139082
139067
139112
139078
139073
139013
138845
138788
138602
138580
138369
138089
137764
137445
136952
136574
135959
135253
134554
133842
132990
132145
131179
130227
129324
128314
127269
126173
125074
123868
122680
121423
120130
118767
117489
116090
114663
113163
111717
110152
108585
107025
105421
103858
102225
100662
99037
97444
95833
94210
92623
91092
89573
88030
86498
85028
83528
82025
80519
79059
77590
76115
74705
73185
71775
70388
69053
67687
66343
64902
63591
62160
60806
59336
57940
56581
55137
53695
52200
50712
49208
47717
45989
44532
43099
41731
40383
39099
37861
36714
35700
34740
33859
33029
32348
31774
31296
30913
30673
30583
30575
30676
30858
31154
31568
32064
32617
33235
33971
34761
35750
36728
37553
38594
39670
40805
41999
43240
44587
45880
47165
48425
49767
51134
52499
53870
55195
56457
57729
59006
60357
61583
62778
64052
65241
66451
67659
68945
70244
71538
72875
74176
75471
76813
78138
79488
80867
82243
83552
84872
86192
87467
88807
90145
91459
92813
94109
95370
96537
97698
98875
100038
101202
102349
103450
104487
105565
106616
107719
108790
109905
111088
112249
113374
114526
115708
116863
117980
119091
120208
121305
122396
123498
124587
125702
126615
127570
128407
129199
129946
130630
131245
131682
132138
132628
133023
133290
133557
133820
134034
134194
134357
134558
134695
134817
135032
135035
135130
135204
135296
135432
135551
135669
135775
135901
136019
136116
136186
136267
136380
136394
136474
136497
136550
136542
136518
136527
136478
136380
136247
136115
135910
135848
135561
135212
134863
134339
133901
133351
132611
132003
131261
130562
129591
128690
127744
126800
125723
124592
123349
122012
120659
119154
117608
116005
114299
112595
110871
109108
107307
105535
103699
101862
100012
98170
96347
94569
92806
91030
89289
87562
85834
84140
82493
80865
79232
77566
75951
74355
72701
71108
69639
68085
66590
65051
63537
61951
60438
58954
57504
56113
54581
53160
51719
50378
48859
47517
46025
44637
43254
41952
40630
39512
38295
37216
36053
35026
34057
33159
32358
31635
31029
30541
30269
30002
29854
29842
29922
30111
30382
30734
31201
31628
32247
32925
33713
34560
35528
36485
37479
38564
39654
40848
42097
43378
44690
46006
47379
48749
50113
51451
52878
54208
55527
56854
58150
59505
60818
62112
63391
64609
65863
67189
68493
69888
71170
72591
73917
75282
76639
78011
79364
80729
82099
83427
84788
86098
87438
88719
90043
91364
92688
93973
95257
96542
97765
98937
100102
101285
102456
103569
104692
105821
106921
107997
109095
110209
111298
112351
113406
114501
115605
116663
117724
118758
119759
120808
121841
122809
123759
124705
125707
126643
127562
128447
129318
130168
131000
131727
132450
133099
133773
134294
134858
135327
135789
136200
136667
137049
137412
137772
137905
138122
138338
138572
138717
138871
139038
139170
139322
139493
139615
139733
139873
139965
140094
140238
140342
140428
140504
140588
140678
140745
140796
140838
140896
140933
140966
141044
141023
141051
141211
141128
141101
141039
140943
140799
140634
140409
140170
139815
139562
139171
138770
138324
137836
137160
136536
135844
135118
134414
133617
132653
131689
130673
129514
128298
126856
125601
124062
122552
120931
119302
117621
115896
114148
112379
110592
108744
106896
105044
103260
101401
99481
97655
95803
93992
92164
90333
88521
86729
84982
83195
81449
79701
77852
76137
74420
72751
71076
69499
67934
66298
64698
63152
61482
59990
58447
56809
55310
53800
52272
50800
49321
47880
46404
44885
43460
42086
40745
39457
38210
37013
35850
34827
33868
32938
32097
31333
30654
30092
29620
29294
29073
28950
28955
29041
29259
29572
29965
30483
31076
31757
32512
33348
34329
35315
36330
37489
38616
39886
41196
42609
44034
45520
47052
48597
50143
51705
53477
55081
56662
58265
59920
61570
63189
64788
66406
67980
69508
71079
72646
74160
75693
77183
78645
80112
81531
82942
84325
85702
87083
88413
89785
91142
92495
93806
95057
96339
97577
98803
100051
101307
102553
103767
104930
106062
107138
108291
109479
110630
111737
112792
113800
114800
115860
116940
118044
119127
120178
121217
122214
123138
124162
125057
125927
126771
127694
128543
129370
130156
130854
131503
132078
132593
133079
133532
133945
134298
134613
134897
135102
135144
135330
135488
135629
135762
135849
135896
135977
136057
136157
136195
136328
136409
136531
136614
136742
136865
136967
137099
137204
137300
137400
137542
137639
137748
137850
137932
137982
138057
138094
138170
138272
138329
138406
138466
138514
138540
138528
138596
138586
138511
138385
138305
138312
138140
137930
137677
137438
137083
136746
136339
135893
135375
134817
134071
133429
132731
131966
131171
130313
129364
128396
127390
126208
125028
123766
122424
120963
119473
117863
116216
114556
112857
111135
109349
107496
105652
103812
102021
100150
98254
96414
94587
92813
90983
89167
87301
85509
83727
81927
80205
78528
76922
75348
73859
72432
71111
69795
68485
67260
66011
64758
63550
62331
61196
59984
58722
57472
56282
55066
53886
52652
51382
50073
48788
47443
46133
44792
43442
41962
40630
39535
38258
37039
35727
34553
33454
32374
31375
30489
29684
29037
28465
27992
27610
27365
27226
27217
27325
27503
27802
28224
28676
29182
29751
30431
31204
32095
33005
34012
35089
36167
37414
38635
39927
41282
42719
44149
45656
47142
48694
50265
51760
53426
55016
56726
58304
59837
61396
62922
64460
65871
67310
68740
70162
71619
73064
74524
76038
77462
78916
80397
81878
83379
84895
86443
87955
89470
91010
92530
94018
95554
97146
98676
100171
101678
103156
104630
106007
107376
108688
110025
111316
112618
113870
115096
116156
117281
118373
119671
120815
121892
122974
123992
124983
125900
126791
127640
128522
129535
130292
130966
131596
132156
132643
133136
133559
133978
134343
134736
134895
135149
135397
135646
135828
136064
136298
136482
136655
136843
136993
137133
137271
137395
137573
137687
137816
137917
138034
138121
138159
138309
138398
138507
138613
138659
138687
138746
138785
138794
138799
138751
138795
138786
138825
138842
138876
138919
138929
138910
138902
138876
138777
138692
138544
138340
138138
137909
137794
137474
137148
136768
136328
135858
135327
134785
134196
133582
133004
132041
131441
130496
129688
128834
127939
126959
125950
124925
123743
122592
121410
120150
118897
117571
116216
114799
113387
111850
110312
108779
107166
105592
103986
102383
100741
99032
97368
95559
93689
91983
90634
88934
87192
85490
83777
82019
80239
78467
76674
75066
73383
71769
70282
68744
67209
65664
64192
62570
61159
59837
58554
57285
56115
54882
53643
52443
51270
50162
48908
47668
46314
45006
43738
42353
41023
39649
38308
37044
35759
34492
33322
32376
31405
30521
29763
29134
28628
28345
27986
27924
27781
27863
28162
28456
28829
29321
29875
30483
31246
32049
32902
33841
34848
36024
36999
38189
39421
40715
42142
43510
44965
46422
47870
49331
50889
52422
54038
55568
57199
58748
60266
61826
63273
64729
66110
67536
68935
70341
71755
73168
74562
75971
77451
78881
80350
81752
83143
84566
85969
87321
88732
90134
91499
92887
94289
95645
97026
98368
99782
101169
102576
103941
105252
106542
107819
109093
110346
111586
112820
113997
115116
116160
117227
118236
119251
120279
121193
122137
123134
124031
124949
125777
126708
127508
128327
129062
129814
130523
131258
131947
132609
133287
133893
134527
134999
135551
136128
136611
137215
137555
138010
138413
138765
139072
139400
139669
139907
140137
140344
140473
140661
140778
140927
141070
141177
141316
141402
141528
141644
141712
141808
141918
142022
142106
142214
142321
142417
142509
142619
142785
142909
143024
143153
143263
143394
143477
143562
143684
143758
143818
143919
143992
144036
143995
144003
143996
144060
143903
143608
143242
142848
142413
141929
141461
140943
140395
139786
139255
138571
137676
136763
135834
134784
133620
132500
131323
130096
128842
127524
126234
124899
123422
122053
120596
119105
117664
116182
114679
113196
111700
110172
108650
107094
105586
104015
102488
101027
99357
97716
96098
94431
92841
91241
89680
88076
86472
84891
83292
81640
80001
78393
76745
75188
73658
72181
70741
69414
68107
66751
65411
63986
62537
61258
59941
58499
57218
55953
54672
53390
52083
50761
49406
48055
46705
45350
43995
42655
41314
40069
38785
37580
36364
35226
34082
33073
32090
31197
30419
29836
29151
28567
28092
27726
27479
27341
27342
27448
27643
27965
28377
28882
29432
30100
30833
31637
32556
33465
34553
35698
36927
38203
39566
40952
42425
43961
45499
47083
48712
50368
52069
53865
55569
57234
58892
60525
62059
63799
65233
66819
68402
69961
71523
73126
74724
76333
77891
79390
80954
82566
84100
85591
87157
88631
90050
91451
92862
94352
95872
97330
98758
100206
101527
102861
104207
105508
106787
108055
109337
110540
111811
112962
114062
115199
116300
117396
118453
119470
120473
121418
122367
123234
124127
124953
125712
126387
126984
127549
128051
128430
128853
129179
129457
129695
129796
129904
129956
129920
129859
129721
129629
129476
129338
129104
128905
128603
128327
128011
127687
127366
126994
126660
126317
125934
125520
125013
124581
124122
123643
123189
122736
122220
121798
121438
120938
120420
119951
119483
119013
118465
117934
117341
116702
116036
115348
114634
113925
113222
112484
111647
110850
110011
109204
108393
107642
106873
106173
105651
104984
104242
103612
102995
102330
101651
101018
100225
99277
98333
97420
96362
95260
94074
93022
92018
90902
89504
88314
87214
85996
84731
83393
81991
80663
79323
77931
76532
75250
73943
72782
71802
71190
70581
70202
70052
70015
70199
70457
70852
71385
71905
72378
72970
73533
74141
74652
75156
75739
76220
76669
76989
77361
77725
78001
78278
78414
78534
78577
78599
78563
78544
78462
78443
78393
78319
78328
78339
78346
78452
78483
78570
78619
78672
78723
78685
78666
78651
78664
78620
78626
78645
78674
78688
78720
78712
78725
78709
78692
78710
78661
78620
78643
78699
78710
78725
78743
78752
78838
78828
78899
78876
78864
78846
78786
78750
78707
78699
78763
78856
78996
79114
79314
79355
79541
79649
79728
79842
79971
80112
80342
80491
80638
80844
80973
81130
81324
81424
81586
81728
81904
82076
82371
82607
83051
83449
83788
84313
84844
85475
86138
86833
87548
88271
88986
89645
90267
90887
91448
91976
92491
93026
93568
94079
94639
95198
95784
96313
96851
97354
97813
98271
98665
99106
99467
99836
100133
100440
100681
100925
101081
101286
101462
101633
101823
102071
102332
102683
103105
103562
104088
104725
105384
106126
106921
107729
108661
109542
110432
111514
112244
113143
113898
114554
115043
115583
116053
116515
116943
117305
117773
118243
118616
119124
119572
120065
120587
121149
121663
122242
122810
123411
123944
124492
125060
125595
126151
126654
127161
127706
128293
128845
129455
130098
130690
131298
131914
132475
133006
133443
133882
134236
134622
134872
135168
135322
135512
135618
135759
135780
135850
135828
135814
135756
135649
135493
135351
135140
134948
134743
134548
134361
134122
133906
133699
133464
133297
133077
132867
132684
132435
132228
131942
131719
131429
131134
130782
130462
130097
129717
129348
128941
128544
128116
127754
127365
126949
126566
126228
125931
125609
125296
125030
124858
124644
124425
124127
123982
123877
123747
123644
123593
123601
123593
123632
123683
123766
123882
124053
124217
124402
124604
124884
125097
125344
125646
125857
126157
126353
126602
126721
126899
127047
127184
127401
127467
127627
127782
127929
128145
128301
128415
128590
128719
128801
128911
128997
129071
129191
129284
129378
129523
129662
129816
129944
130075
130214
130370
130525
130633
130747
130864
131008
131074
131191
131247
131274
131289
131274
131248
131209
131117
131037
130945
130746
130567
130376
130185
129959
129725
129452
129220
129001
128760
128533
128257
128028
127770
127538
127280
127045
126814
126629
126448
126266
126113
125968
125848
125783
125740
125700
125731
125779
125896
125982
126204
126320
126516
126688
126885
127032
127243
127427
127624
127852
128001
128222
128379
128546
128723
128659
128799
128933
129029
129178
129249
129359
129435
129544
129649
129717
129863
129954
130035
130139
130277
130365
130505
130663
130828
130983
131163
131320
131457
131610
131769
131887
132016
132127
132227
132340
132419
132506
132575
132667
132743
132777
132821
132787
132777
132790
132718
132743
132589
132544
132471
132316
132183
131992
131883
131699
131553
131316
131162
130922
130728
130449
130231
129979
129741
129460
129210
128931
128684
128446
128190
127992
127747
127556
127324
127087
126889
126659
126451
126265
126086
125929
125790
125698
125613
125538
125500
125498
125501
125519
125573
125562
125629
125683
125720
125808
125899
126006
126105
126211
126317
126402
126468
126539
126643
126729
126825
126923
127029
127118
127228
127316
127408
127541
127689
127815
127969
128156
128337
128515
128684
128835
129008
129148
129260
129375
129442
129524
129578
129622
129607
129653
129588
129592
129590
129589
129577
129578
129565
129536
129508
129476
129493
129458
129405
129337
129279
129227
129181
129286
129267
129289
129333
129380
129435
129498
129529
129649
129745
129717
129872
130010
130101
130132
130185
130244
130256
130222
130302
130271
130255
130107
130005
129914
129776
129651
129536
129485
129364
129202
129089
128986
128887
128783
128684
128611
128575
128558
128535
128493
128544
128593
128623
128677
128698
128784
128844
128884
128982
129141
129220
129346
129423
129619
129783
129975
130188
130429
130664
130890
131084
131305
131537
131747
131931
132093
132317
132486
132628
132777
132883
132969
133061
133131
133199
133298
133350
133382
133413
133419
133451
133460
133450
133440
133404
133369
133332
133267
133207
133132
133031
132931
132837
132747
132658
132589
132505
132453
132417
132393
132364
132326
132284
132265
132248
132192
132120
132049
131995
131929
131854
131761
131644
131537
131445
131305
131198
131040
130935
130855
130799
130739
130691
130653
130699
130736
130773
130793
130796
130742
130825
130859
130895
130952
131000
131052
131085
131104
131149
131182
131229
131245
131285
131310
131290
131287
131322
131343
131321
131324
131294
131302
131287
131256
131250
131220
131209
131188
131169
131157
131137
131101
131079
131056
131030
130999
130959
130920
130863
130786
130706
130650
130613
130569
130486
130432
130400
130365
130367
130375
130423
130450
130490
130614
130675
130714
130790
130864
130908
130939
130995
131028
131052
131144
131193
131265
131311
131417
131500
131557
131622
131685
131751
131773
131806
131797
131820
131867
131904
131941
131997
132063
132126
132241
132391
132523
132651
132806
132994
133124
133306
133443
133577
133647
133771
133816
133840
133833
133795
133738
133643
133519
133386
133241
133068
132903
132692
132414
132178
131999
131763
131523
131256
130978
130700
130444
130135
129878
129586
129321
129072
128844
128599
128381
128205
128042
127890
127775
127759
127730
127718
127779
127811
127899
128013
128186
128382
128575
128759
128970
129154
129359
129586
129792
129956
130171
130349
130514
130708
130890
131039
131169
131319
131465
131556
131695
131841
131985
132144
132269
132424
132562
132685
132820
132933
133014
133106
133175
133195
133230
133256
133267
133283
133284
133291
133236
133183
133140
133094
133016
132916
132860
132818
132716
132613
132556
132466
132344
132275
132172
132037
131920
131725
131615
131488
131335
131182
131060
130955
130802
130569
130516
130366
130208
129960
129888
129767
129557
129426
129302
129183
129076
129057
128961
128805
128759
128716
128662
128648
128687
128575
128639
128555
128553
128501
128431
128388
128354
128308
128363
128345
128330
128260
128261
128292
128323
128362
128416
128459
128564
128576
128518
128528
128552
128570
128579
128586
128575
128531
128524
128498
128442
128360
128288
128180
128088
127986
127865
127751
127657
127597
127481
127360
127260
127148
127045
126960
126871
126798
126732
126664
126625
126593
126569
126596
126624
126686
126770
126842
126935
127040
127190
127340
127475
127594
127711
127817
127878
127926
127942
127964
127989
128002
128006
127987
127965
127915
127876
127894
127849
127727
127745
127714
127678
127667
127653
127631
127596
127606
127633
127684
127732
127841
127912
127959
128058
128159
128257
128327
128412
128503
128543
128564
128580
128596
128562
128533
128501
128461
128390
128342
128286
128216
128168
128130
128096
128056
127984
127930
127887
127844
127832
127783
127733
127713
127669
127632
127628
127612
127619
127587
127601
127615
127586
127587
127613
127601
127626
127706
127740
127767
127856
127906
127923
128086
128132
128174
128243
128326
128422
128535
128600
128675
128781
128955
129064
129202
129330
129437
129579
129682
129802
129937
130051
130149
130229
130312
130400
130476
130541
130571
130646
130758
130784
130769
130765
130775
130763
130698
130680
130687
130649
130669
130705
130652
130665
130669
130634
130631
130604
130561
130527
130469
130406
130397
130336
130251
130208
130189
130135
130102
130057
129990
129948
129910
129804
129743
129658
129568
129471
129401
129372
129328
129270
129249
129218
129194
129157
129112
129093
129067
129040
129006
128995
128973
128966
128957
128973
128947
128896
128867
128860
128844
128745
128718
128661
128656
128638
128615
128572
128533
128537
128545
128533
128540
128554
128570
128581
128568
128542
128552
128530
128570
128597
128585
128537
128452
128432
128362
128325
128319
128304
128306
128322
128340
128439
128365
128401
128475
128518
128522
128552
128608
128653
128745
128805
128860
128905
128964
129017
129074
129119
129149
129197
129235
129235
129249
129250
129248
129206
129173
129147
129120
129086
129072
129047
129022
129019
129011
129032
129051
129089
129126
129211
129244
129332
129442
129522
129650
129737
129893
129987
130132
130241
130328
130418
130478
130570
130520
130545
130555
130507
130511
130440
130375
130268
130194
130053
129994
129919
129858
129746
129718
129616
129484
129572
129464
129379
129302
129277
129246
129200
129188
129276
129323
129373
129439
129527
129607
129771
129936
130118
130288
130462
130697
130891
131097
131306
131468
131653
131882
132037
132157
132339
132504
132613
132765
132908
133068
133268
133390
133502
133614
133735
133759
133828
133904
134021
134136
134185
134257
134368
134447
134512
134619
134695
134784
134859
134946
134994
135032
135083
135137
135184
135239
135262
135256
135200
135155
135101
135021
134919
134797
134644
134517
134405
134306
134169
134029
133883
133804
133760
133670
133561
133445
133378
133295
133226
133152
133034
132910
132742
132626
132526
132423
132296
132179
132053
131954
131829
131688
131574
131467
131357
131267
131160
131067
131007
130948
130915
130907
130902
130910
130923
130947
130956
130967
130985
131003
131044
131096
131137
131159
131177
131170
131203
131204
131223
131221
131227
131252
131275
131290
131309
131328
131360
131389
131417
131420
131422
131412
131419
131413
131394
131379
131351
131315
131284
131238
131190
131141
131113
131097
131053
131038
131034
131037
131024
131022
131021
131022
131040
131047
131070
131135
131080
131066
131065
131100
131121
131144
131120
131130
131133
131096
131025
130975
130955
130868
130814
130773
130685
130672
130660
130659
130658
130697
130743
130806
130854
130942
131011
131098
131231
131314
131428
131522
131644
131794
131942
132072
132238
132443
132615
132782
132965
133149
133293
133483
133585
133687
133770
133804
133790
133787
133771
133680
133578
133474
133339
133167
133027
132786
132606
132430
132172
131993
131762
131555
131356
131159
130953
130762
130554
130359
130206
130078
129917
129808
129729
129665
129635
129595
129610
129674
129769
129909
130016
130160
130338
130546
130737
130913
131058
131281
131482
131682
131846
132019
132177
132344
132471
132598
132702
132782
132910
133024
133130
133243
133333
133463
133546
133670
133808
133900
134030
134195
134316
134433
134579
134693
134791
134885
134977
135034
135085
135090
135121
135092
135071
135032
134949
134884
134758
134663
134531
134420
134289
134164
134009
133873
133730
133619
133443
133259
133088
132951
132800
132626
132475
132307
132217
132129
132061
131919
131758
131658
131542
131421
131387
131279
131191
131068
130993
130947
130909
130855
130774
130718
130701
130663
130629
130594
130583
130572
130563
130563
130560
130580
130617
130651
130668
130660
130683
130720
130734
130721
130704
130680
130644
130692
130675
130633
130652
130681
130682
130708
130726
130735
130804
130803
130834
130796
130771
130805
130820
130795
130773
130770
130732
130753
130698
130633
130544
130375
130326
130229
130148
130090
130027
129965
129841
129738
129620
129487
129335
129240
129074
128913
128871
128695
128566
128432
128174
128048
127914
127835
127792
127730
127694
127678
127657
127709
127770
127840
127992
128073
128204
128313
128449
128560
128699
